domain_length,domain_label_count,has_ip_in_domain,has_hyphen,digit_ratio,tld_is_risky,domain_entropy,domain_risk_keyword_count,subdomain_count,high_risk_subdomain_count,high_risk_subdomain_ratio,max_subdomain_depth,a_record_count,mx_record_count,ns_record_count,txt_record_count,has_spf,has_dmarc,has_mx,ns_provider_diversity,domain_age_days,days_to_expiry,registrar_is_known,whois_email_count,endpoint_count,pct_200,pct_404,pct_error,avg_content_length,has_https,has_hsts,has_csp,has_xframe_options,has_xcontent_type,tech_count,email_count,email_domain_mismatch_count,social_profile_count,label,source,domain
39.0,4.0,0.0,0.0,0.11131675477829042,1.0,3.3844588088404057,2.0,1.0,2.0,0.3487079896616025,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,104.0,283.0,0.0,1.0,5.0,0.11834856515685435,0.2440298963878943,0.07571965528266231,949.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1,synthetic,synthetic_malicious_21
9.0,2.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,790.0,60.0,0.0759493670886076,6.0,10.0,1.0,7.0,30.0,1.0,0.0,1.0,2.0,12185.0,-1.0,1.0,3.0,6.0,0.0,0.3333333333333333,0.3333333333333333,208.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,osint_scan,tesla.com
29.0,2.0,0.0,0.0,0.263605659733877,1.0,3.484114588922716,1.0,3.0,0.0,0.4911730327805171,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,284.0,1.0,0.0,1.0,0.4323029182496809,0.3332182405576388,0.21001655980161768,3205.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1,synthetic,synthetic_malicious_160
9.0,3.0,0.0,0.0,0.04634650434206361,0.0,2.6054765019432686,0.0,39.0,2.0,0.009639863073495398,1.0,2.0,6.0,2.0,12.0,1.0,0.0,1.0,4.0,7858.0,3026.0,1.0,2.0,9.0,0.5735057252406413,0.19515909780414195,0.015298672779952754,106870.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0,synthetic_benign,synthetic_benign_90
14.0,2.0,0.0,0.0,0.017107451128266584,0.0,1.9194801136762032,0.0,93.0,3.0,0.035813090798248834,1.0,1.0,7.0,2.0,13.0,1.0,1.0,1.0,2.0,4556.0,3132.0,1.0,2.0,39.0,0.5590369069149036,0.09459994226248603,0.0273115691706191,351941.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,6.0,0,synthetic_benign,synthetic_benign_68
8.0,3.0,0.0,0.0,0.01512320958370299,0.0,2.9729165293762105,0.0,100.0,2.0,0.04073261213785751,1.0,3.0,4.0,5.0,15.0,1.0,1.0,1.0,4.0,865.0,3039.0,1.0,4.0,5.0,0.8056207091227416,0.0983337647298813,0.012940192036476162,489213.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0,synthetic_benign,synthetic_benign_25
29.0,3.0,1.0,0.0,0.05999995255696952,0.0,4.220737634826785,2.0,3.0,1.0,0.7799852363520757,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,133.0,357.0,0.0,1.0,3.0,0.34082584135110716,0.3135642223235509,0.026866206769332966,2522.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1,synthetic,synthetic_malicious_126
36.0,5.0,0.0,1.0,0.2346858255963889,1.0,4.4287258120149104,1.0,2.0,1.0,0.7961194853287158,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,149.0,142.0,1.0,0.0,2.0,0.13370016405515375,0.21570647902650908,0.09912854672414961,4211.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1,synthetic,synthetic_malicious_4
41.0,4.0,0.0,1.0,0.056043340295316636,1.0,2.5740075255317314,2.0,3.0,2.0,0.6754602644241358,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,111.0,122.0,0.0,1.0,3.0,0.5345276858468686,0.2636112400420715,0.18910145351550425,1203.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1,synthetic,synthetic_malicious_298
41.0,4.0,0.0,0.0,0.2714041495775424,1.0,3.7483351784107763,2.0,2.0,2.0,0.10613738287291224,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,142.0,275.0,0.0,1.0,5.0,0.2429639901126818,0.6236505457102743,0.24249143379800878,4282.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1,synthetic,synthetic_malicious_105
22.0,4.0,0.0,1.0,0.2716286334388653,1.0,2.8878074125338005,2.0,2.0,2.0,0.7665786791977203,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,44.0,351.0,0.0,1.0,5.0,0.421495915335783,0.6932659738679297,0.09696247249300821,2589.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1,synthetic,synthetic_malicious_35
35.0,2.0,1.0,0.0,0.12461129615256786,0.0,4.171330155490738,1.0,3.0,2.0,0.6534034785017437,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,63.0,315.0,1.0,0.0,3.0,0.30381638924789656,0.4255628318720208,0.12133440621128312,2591.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,synthetic,synthetic_malicious_109
38.0,2.0,0.0,0.0,0.23282070562647728,1.0,4.3646746880416565,0.0,2.0,1.0,0.711348700798391,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,48.0,176.0,0.0,1.0,4.0,0.4355620209785209,0.3363271033366051,0.047248804435812405,937.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,synthetic,synthetic_malicious_149
35.0,4.0,0.0,1.0,0.38507618789932935,1.0,3.409957345541341,2.0,3.0,2.0,0.4393876070546918,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,134.0,215.0,1.0,0.0,1.0,0.5143870269792126,0.6514440801199043,0.060647033689994356,4396.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1,synthetic,synthetic_malicious_55
18.0,2.0,0.0,0.0,0.3191369555366585,0.0,2.9300461326549936,3.0,1.0,1.0,0.27114529506814017,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,174.0,272.0,1.0,0.0,1.0,0.31593825927587016,0.5722944845959395,0.11179405781277107,1065.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_31
5.0,2.0,0.0,0.0,0.002860858891136131,0.0,2.329994844480146,0.0,38.0,0.0,0.03187870692488871,1.0,1.0,5.0,7.0,10.0,1.0,1.0,1.0,4.0,4859.0,3348.0,1.0,2.0,28.0,0.5890053994470222,0.01906970631106313,0.025386249116439365,338596.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,0,synthetic_benign,synthetic_benign_76
18.0,5.0,1.0,0.0,0.3902577074182149,0.0,2.7523719972770797,3.0,0.0,2.0,0.3483145964260058,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,140.0,196.0,0.0,1.0,1.0,0.4932753194138859,0.5115289642944041,0.15676860313494276,3437.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,synthetic,synthetic_malicious_90
35.0,2.0,1.0,1.0,0.12812375835208797,0.0,3.8533989748458226,0.0,3.0,0.0,0.023837775550456276,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,149.0,172.0,0.0,0.0,2.0,0.4490696974941134,0.3701252582589959,0.04664384994353447,2757.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_0
22.0,2.0,1.0,1.0,0.11998454095003257,0.0,2.6470594327299333,3.0,0.0,1.0,0.11595301756957266,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,50.0,201.0,1.0,0.0,3.0,0.1682507496741014,0.62582568327164,0.1375736774911519,1402.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1,synthetic,synthetic_malicious_166
9.0,2.0,0.0,0.0,0.017356804076318934,0.0,2.99957840180982,0.0,33.0,2.0,0.03951402175792024,3.0,2.0,2.0,3.0,9.0,1.0,0.0,1.0,3.0,2101.0,1662.0,1.0,1.0,33.0,0.6617451095613399,0.015631973028060787,0.029849742005374824,163784.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,0,synthetic_benign,synthetic_benign_134
10.0,2.0,0.0,0.0,0.0,0.0,2.2516291673878226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8888.0,3165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0,osint_scan,bharat.com
5.0,2.0,0.0,0.0,0.04474788222420194,0.0,1.5843166900597463,0.0,52.0,1.0,0.040283983050434714,1.0,2.0,3.0,8.0,8.0,1.0,1.0,1.0,2.0,4084.0,2644.0,1.0,2.0,35.0,0.7229116634025452,0.18370670262035682,0.010406286184589431,229281.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,8.0,0,synthetic_benign,synthetic_benign_79
28.0,2.0,0.0,1.0,0.14001222760870144,1.0,2.698667266097356,1.0,2.0,0.0,0.14613514098855562,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,13.0,182.0,0.0,1.0,2.0,0.30641140599925454,0.3621088953984316,0.1126539474909995,990.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1,synthetic,synthetic_malicious_208
17.0,2.0,0.0,0.0,0.034025104296232095,0.0,2.625565083195042,0.0,90.0,1.0,0.040324306587389856,3.0,2.0,6.0,4.0,12.0,1.0,1.0,1.0,4.0,1609.0,2550.0,1.0,2.0,27.0,0.7827884649236083,0.1452220160231262,0.033797934158261926,174285.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,19.0,0,synthetic_benign,synthetic_benign_56
24.0,2.0,0.0,1.0,0.2631506332748554,0.0,4.1629976410142495,1.0,2.0,2.0,0.32780498442263123,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,27.0,323.0,0.0,0.0,1.0,0.48976311129221817,0.23752410681383168,0.21707287453403426,2096.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1,synthetic,synthetic_malicious_99
17.0,2.0,0.0,0.0,0.02672753233642136,0.0,2.6715127012460087,0.0,24.0,3.0,0.048669784829439205,1.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,2.0,1466.0,3039.0,1.0,3.0,50.0,0.7113506988982703,0.18401986869621523,0.0048103411142677134,115602.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,7.0,0,synthetic_benign,synthetic_benign_110
17.0,3.0,0.0,0.0,0.3820770617791487,1.0,2.8211146720519373,1.0,0.0,0.0,0.6556692038663249,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,24.0,139.0,0.0,1.0,3.0,0.44906645338751583,0.29256288945550407,0.2020577094504559,879.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,synthetic,synthetic_malicious_178
18.0,2.0,0.0,0.0,0.04051149704324244,0.0,2.9762301848528936,0.0,17.0,1.0,0.046827725135043394,2.0,2.0,7.0,7.0,7.0,1.0,0.0,1.0,4.0,5947.0,1625.0,1.0,4.0,21.0,0.5979425987050444,0.03020860775228953,0.02556474852752051,239163.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,8.0,0,synthetic_benign,synthetic_benign_83
16.0,2.0,0.0,0.0,0.0011049421414028482,0.0,2.502762596535283,0.0,16.0,2.0,0.029989339164515003,3.0,2.0,3.0,5.0,11.0,1.0,0.0,1.0,3.0,1195.0,1853.0,1.0,4.0,20.0,0.7062818041517578,0.016045767438706626,0.0036215439797318786,50579.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,14.0,0,synthetic_benign,synthetic_benign_130
28.0,5.0,0.0,1.0,0.13510336725551966,0.0,2.6209823657226674,2.0,3.0,2.0,0.7677930811149178,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,131.0,330.0,0.0,0.0,1.0,0.2186936777349854,0.6095918939827938,0.16783497525461508,447.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1,synthetic,synthetic_malicious_216
22.0,2.0,1.0,0.0,0.10663099174318143,1.0,3.640761595178942,0.0,3.0,1.0,0.6174680062450404,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,97.0,200.0,0.0,1.0,4.0,0.4764440054811141,0.5490274919051508,0.18375037135728098,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1,synthetic,synthetic_malicious_168
15.0,2.0,0.0,0.0,0.0957503331403923,0.0,3.2444794876319953,0.0,2.0,0.0,0.017440146190890182,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,117.0,55.0,0.0,1.0,4.0,0.3480631956066277,0.3913647192836288,0.1279992055285138,2899.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1,synthetic,synthetic_malicious_83
20.0,2.0,0.0,0.0,0.005426939634650851,0.0,2.599074450868893,0.0,20.0,3.0,0.015171862687714527,2.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,4.0,8560.0,3240.0,1.0,1.0,31.0,0.7595867455062693,0.04104286184591743,0.00829479918422037,51967.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,20.0,0,synthetic_benign,synthetic_benign_84
42.0,3.0,1.0,1.0,0.1534854314237572,1.0,3.234225414009079,0.0,3.0,2.0,0.14842743207771997,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,47.0,298.0,0.0,0.0,5.0,0.24156454176679268,0.4049022638831433,0.09660721669449834,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,synthetic,synthetic_malicious_131
16.0,2.0,0.0,0.0,0.038091472975381006,0.0,2.3624862133064317,0.0,58.0,0.0,0.04683946644240588,1.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,4.0,6581.0,1581.0,1.0,2.0,42.0,0.9158804006232772,0.1867411692969856,0.018034282893416808,119149.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,4.0,0,synthetic_benign,synthetic_benign_55
17.0,2.0,0.0,0.0,0.004972134643853316,0.0,1.5396203518534968,0.0,83.0,1.0,0.0129547470354337,2.0,2.0,8.0,3.0,13.0,1.0,0.0,1.0,3.0,9758.0,1770.0,1.0,4.0,47.0,0.6480057601390947,0.07454002140558828,0.036909979285288594,241968.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,20.0,0,synthetic_benign,synthetic_benign_10
14.0,2.0,0.0,0.0,0.0022209969554380263,0.0,2.0696588133525107,0.0,51.0,1.0,0.03571618304933698,3.0,2.0,7.0,4.0,13.0,1.0,0.0,1.0,3.0,1130.0,135.0,1.0,3.0,35.0,0.5519205995264518,0.06636997936574,0.029199070359947343,120740.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,18.0,0,synthetic_benign,synthetic_benign_24
5.0,3.0,0.0,0.0,0.016220073284023886,0.0,2.2540592539103876,0.0,84.0,1.0,0.024226381712358525,2.0,3.0,5.0,8.0,12.0,1.0,1.0,1.0,2.0,3414.0,3180.0,1.0,1.0,30.0,0.8173911963830363,0.17515802815603923,0.02402515078661215,414360.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,13.0,0,synthetic_benign,synthetic_benign_131
20.0,2.0,0.0,0.0,0.016529733791587592,0.0,2.2715526465990044,0.0,60.0,3.0,0.040598327751496695,2.0,2.0,6.0,7.0,12.0,1.0,0.0,1.0,2.0,1639.0,2207.0,1.0,3.0,6.0,0.8661221219288178,0.09520577531263069,0.04091133781036103,335589.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,5.0,0,synthetic_benign,synthetic_benign_109
37.0,4.0,0.0,1.0,0.29058472202493496,0.0,4.0756560532934625,1.0,3.0,0.0,0.43564990296846295,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,111.0,93.0,0.0,1.0,4.0,0.5713381203720204,0.45023608855896274,0.14813856580352527,658.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_20
29.0,4.0,0.0,1.0,0.19653128935541103,1.0,2.8993954628893617,1.0,2.0,0.0,0.5129432289635577,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,114.0,292.0,1.0,1.0,1.0,0.5732066315058804,0.3110190034534903,0.13533839706621267,2863.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,synthetic,synthetic_malicious_39
30.0,2.0,0.0,0.0,0.10310445243283475,0.0,4.398251284716062,0.0,1.0,0.0,0.4464584276941028,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,77.0,321.0,0.0,0.0,2.0,0.4127575152033016,0.33232306264500366,0.024356239640095288,1964.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1,synthetic,synthetic_malicious_19
19.0,2.0,0.0,0.0,0.025192510240659022,0.0,1.5539225021047154,0.0,78.0,3.0,0.0020022737154999914,2.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,3.0,3166.0,337.0,1.0,3.0,32.0,0.6569202492887818,0.03570652336587865,0.04902573129528535,352065.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,0,synthetic_benign,synthetic_benign_54
30.0,5.0,0.0,1.0,0.08070254287065262,1.0,3.338469642392662,1.0,0.0,1.0,0.62553261347634,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,151.0,142.0,1.0,1.0,1.0,0.5043269417864505,0.435842192655177,0.10722986780146246,4784.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1,synthetic,synthetic_malicious_84
19.0,4.0,0.0,1.0,0.350668636555494,1.0,4.253532626386449,3.0,2.0,0.0,0.004375563318424369,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,91.0,84.0,0.0,1.0,3.0,0.5274884631339642,0.41178077371668154,0.10969322833094151,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1,synthetic,synthetic_malicious_117
24.0,4.0,1.0,0.0,0.24909468060558676,1.0,3.1096395988629606,0.0,3.0,2.0,0.6786814241902022,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,101.0,211.0,1.0,1.0,4.0,0.19877221690395389,0.46454828126102155,0.26955298741246164,3364.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1,synthetic,synthetic_malicious_248
15.0,5.0,0.0,0.0,0.21872321957663654,1.0,4.3700843750179015,2.0,2.0,2.0,0.24226246118911982,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,164.0,133.0,0.0,0.0,4.0,0.43036704432592976,0.3494351725871946,0.11703141755564667,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_161
25.0,3.0,0.0,0.0,0.2742934905189531,1.0,3.218971999500779,2.0,3.0,1.0,0.356286378852973,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,136.0,130.0,0.0,0.0,1.0,0.5460525923171278,0.6247936364530708,0.18948794833837648,4766.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1,synthetic,synthetic_malicious_112
24.0,2.0,0.0,0.0,0.3318856467382261,0.0,3.6311944531596767,1.0,2.0,1.0,0.22762839595629192,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,91.0,262.0,1.0,1.0,4.0,0.1409735817173444,0.23109683627220512,0.2665527890549525,3901.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1,synthetic,synthetic_malicious_204
31.0,2.0,1.0,0.0,0.36387279922827825,1.0,3.975826567836074,1.0,0.0,0.0,0.11004438623502032,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,83.0,98.0,0.0,0.0,5.0,0.49588988564002323,0.4074467005135358,0.24381316219669974,194.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1,synthetic,synthetic_malicious_229
15.0,3.0,0.0,0.0,0.0320069916649891,0.0,1.710600546750133,0.0,37.0,2.0,0.035040650089155696,1.0,4.0,4.0,3.0,6.0,1.0,0.0,1.0,3.0,370.0,741.0,1.0,4.0,10.0,0.8451922518607413,0.13407408809232346,0.027055610240857498,431519.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,2.0,0,synthetic_benign,synthetic_benign_112
11.0,2.0,0.0,0.0,0.039581620948151264,0.0,2.576205825613444,0.0,15.0,1.0,0.006979306998834878,2.0,2.0,8.0,5.0,6.0,1.0,1.0,1.0,4.0,3338.0,1456.0,1.0,4.0,7.0,0.6891527713301497,0.12782239513454208,0.038162312563440645,48187.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,0,synthetic_benign,synthetic_benign_133
19.0,2.0,0.0,1.0,0.24853501462245497,1.0,3.551675400661807,3.0,3.0,0.0,0.17958715983369178,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,71.0,126.0,0.0,1.0,2.0,0.1143865581236517,0.6880640814520398,0.07064568761962704,3694.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1,synthetic,synthetic_malicious_190
37.0,4.0,0.0,1.0,0.24052252173093003,1.0,3.8073506262677688,2.0,0.0,2.0,0.20126912818150977,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,111.0,114.0,0.0,1.0,2.0,0.17512020389328029,0.2786786763452848,0.18060608294003314,969.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1,synthetic,synthetic_malicious_114
44.0,3.0,0.0,0.0,0.1888212209216823,1.0,3.1432300176548047,2.0,3.0,1.0,0.42692010193301044,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,80.0,134.0,0.0,1.0,1.0,0.38126236373217715,0.31063704915811263,0.04377681393076457,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1,synthetic,synthetic_malicious_60
27.0,4.0,0.0,0.0,0.0670326431866243,1.0,2.9034761030796252,1.0,2.0,0.0,0.15998855287662997,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,169.0,115.0,0.0,0.0,4.0,0.35625005032004353,0.6078121681777442,0.09680387279850418,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_227
40.0,2.0,0.0,1.0,0.20987946649915662,1.0,3.4247566114778474,2.0,0.0,1.0,0.20356577525408995,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,16.0,271.0,1.0,1.0,2.0,0.4844860312917414,0.5829138414618558,0.2934999854772303,3443.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1,synthetic,synthetic_malicious_56
7.0,3.0,0.0,0.0,0.006025182242906102,0.0,1.6698556660045507,0.0,67.0,1.0,0.016040403287099853,2.0,1.0,8.0,2.0,13.0,1.0,0.0,1.0,4.0,3414.0,2146.0,1.0,2.0,6.0,0.8216090295822553,0.1940029167460041,0.04759680358275117,143745.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,0.0,5.0,0,synthetic_benign,synthetic_benign_116
15.0,5.0,0.0,1.0,0.12446877889761011,1.0,3.8159234049183857,2.0,2.0,0.0,0.05386501482403308,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,63.0,78.0,0.0,1.0,2.0,0.2660232736741418,0.5176767258410017,0.2651901096574033,2604.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1,synthetic,synthetic_malicious_228
30.0,5.0,0.0,1.0,0.1638301411436826,0.0,4.224420976567638,1.0,3.0,2.0,0.01579711075899919,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,52.0,90.0,0.0,0.0,1.0,0.3773608842761549,0.600256485917777,0.03691359096573999,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1,synthetic,synthetic_malicious_242
34.0,5.0,1.0,0.0,0.24574031806194113,1.0,3.2629109680903414,0.0,3.0,0.0,0.6916661953900806,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,85.0,363.0,0.0,0.0,4.0,0.35860644626689575,0.49390667823136336,0.032401976963929054,100.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1,synthetic,synthetic_malicious_215
35.0,2.0,0.0,1.0,0.0569680595350604,0.0,2.6678590821311587,2.0,0.0,1.0,0.7174185953344956,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,132.0,327.0,0.0,1.0,4.0,0.5422824311638206,0.31903842762046053,0.03668305003611193,2567.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_186
41.0,3.0,0.0,1.0,0.3185957399525888,1.0,3.9333161362583517,2.0,3.0,0.0,0.07794961785864798,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,178.0,84.0,1.0,0.0,4.0,0.17022459366112444,0.5584280563239413,0.21646772863539476,876.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_103
43.0,2.0,0.0,1.0,0.21446267316707918,0.0,3.330157737780417,2.0,2.0,1.0,0.602953823481944,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,163.0,92.0,0.0,0.0,1.0,0.21200717854438064,0.6127282649665922,0.041620327022229904,2644.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1,synthetic,synthetic_malicious_277
37.0,5.0,0.0,1.0,0.25244376210968134,0.0,3.732206274563545,3.0,2.0,0.0,0.08387831720293813,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,122.0,199.0,0.0,1.0,2.0,0.3001562833199073,0.6130421615759956,0.002017616546490353,81.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,synthetic,synthetic_malicious_217
40.0,3.0,1.0,1.0,0.0806881192250839,1.0,3.9811624376803705,1.0,0.0,2.0,0.2941896207774726,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,80.0,216.0,0.0,0.0,5.0,0.4318713888586224,0.49538799160026586,0.03197577684069958,75.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1,synthetic,synthetic_malicious_238
30.0,3.0,0.0,1.0,0.36349530157394505,1.0,3.2268986909400956,1.0,2.0,1.0,0.36262645415965755,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,153.0,324.0,1.0,0.0,4.0,0.5087764461125176,0.5983788866809803,0.0977609184894335,581.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1,synthetic,synthetic_malicious_151
13.0,2.0,0.0,1.0,0.014810457707066233,0.0,2.939770178718954,0.0,76.0,1.0,0.00277952986479601,2.0,4.0,2.0,8.0,13.0,1.0,0.0,1.0,3.0,2302.0,459.0,1.0,2.0,18.0,0.5569925804522263,0.08660186385182825,0.03218084134973616,363500.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0,synthetic_benign,synthetic_benign_99
